id_code,experiment,plate,well,sirna,well_type,img_path_root,cell_type
U2OS-03_1_F22,U2OS-03,1,F22,19,positive_control,train/U2OS-03/Plate1/F22_s1,U2OS
U2OS-03_1_F22,U2OS-03,1,F22,19,positive_control,train/U2OS-03/Plate1/F22_s2,U2OS
U2OS-03_1_H03,U2OS-03,1,H03,18,positive_control,train/U2OS-03/Plate1/H03_s1,U2OS
U2OS-03_1_H03,U2OS-03,1,H03,18,positive_control,train/U2OS-03/Plate1/H03_s2,U2OS
U2OS-03_1_H07,U2OS-03,1,H07,27,positive_control,train/U2OS-03/Plate1/H07_s1,U2OS
U2OS-03_1_H07,U2OS-03,1,H07,27,positive_control,train/U2OS-03/Plate1/H07_s2,U2OS
U2OS-03_1_H11,U2OS-03,1,H11,10,positive_control,train/U2OS-03/Plate1/H11_s1,U2OS
U2OS-03_1_H11,U2OS-03,1,H11,10,positive_control,train/U2OS-03/Plate1/H11_s2,U2OS
U2OS-03_1_H15,U2OS-03,1,H15,1,positive_control,train/U2OS-03/Plate1/H15_s1,U2OS
U2OS-03_1_H15,U2OS-03,1,H15,1,positive_control,train/U2OS-03/Plate1/H15_s2,U2OS
U2OS-03_1_H19,U2OS-03,1,H19,7,positive_control,train/U2OS-03/Plate1/H19_s1,U2OS
U2OS-03_1_H19,U2OS-03,1,H19,7,positive_control,train/U2OS-03/Plate1/H19_s2,U2OS
U2OS-03_1_H22,U2OS-03,1,H22,29,positive_control,train/U2OS-03/Plate1/H22_s1,U2OS
U2OS-03_1_H22,U2OS-03,1,H22,29,positive_control,train/U2OS-03/Plate1/H22_s2,U2OS
U2OS-03_1_J03,U2OS-03,1,J03,8,positive_control,train/U2OS-03/Plate1/J03_s1,U2OS
U2OS-03_1_J03,U2OS-03,1,J03,8,positive_control,train/U2OS-03/Plate1/J03_s2,U2OS
U2OS-03_1_J07,U2OS-03,1,J07,2,positive_control,train/U2OS-03/Plate1/J07_s1,U2OS
U2OS-03_1_J07,U2OS-03,1,J07,2,positive_control,train/U2OS-03/Plate1/J07_s2,U2OS
U2OS-03_1_J11,U2OS-03,1,J11,11,positive_control,train/U2OS-03/Plate1/J11_s1,U2OS
U2OS-03_1_J11,U2OS-03,1,J11,11,positive_control,train/U2OS-03/Plate1/J11_s2,U2OS
U2OS-03_1_J15,U2OS-03,1,J15,22,positive_control,train/U2OS-03/Plate1/J15_s1,U2OS
U2OS-03_1_J15,U2OS-03,1,J15,22,positive_control,train/U2OS-03/Plate1/J15_s2,U2OS
U2OS-03_1_J19,U2OS-03,1,J19,21,positive_control,train/U2OS-03/Plate1/J19_s1,U2OS
U2OS-03_1_J19,U2OS-03,1,J19,21,positive_control,train/U2OS-03/Plate1/J19_s2,U2OS
U2OS-03_1_J22,U2OS-03,1,J22,6,positive_control,train/U2OS-03/Plate1/J22_s1,U2OS
U2OS-03_1_J22,U2OS-03,1,J22,6,positive_control,train/U2OS-03/Plate1/J22_s2,U2OS
U2OS-03_1_M03,U2OS-03,1,M03,15,positive_control,train/U2OS-03/Plate1/M03_s1,U2OS
U2OS-03_1_M03,U2OS-03,1,M03,15,positive_control,train/U2OS-03/Plate1/M03_s2,U2OS
U2OS-03_1_M07,U2OS-03,1,M07,28,positive_control,train/U2OS-03/Plate1/M07_s1,U2OS
U2OS-03_1_M07,U2OS-03,1,M07,28,positive_control,train/U2OS-03/Plate1/M07_s2,U2OS
U2OS-03_1_M11,U2OS-03,1,M11,4,positive_control,train/U2OS-03/Plate1/M11_s1,U2OS
U2OS-03_1_M11,U2OS-03,1,M11,4,positive_control,train/U2OS-03/Plate1/M11_s2,U2OS
U2OS-03_1_M15,U2OS-03,1,M15,24,positive_control,train/U2OS-03/Plate1/M15_s1,U2OS
U2OS-03_1_M15,U2OS-03,1,M15,24,positive_control,train/U2OS-03/Plate1/M15_s2,U2OS
U2OS-03_1_M19,U2OS-03,1,M19,26,positive_control,train/U2OS-03/Plate1/M19_s1,U2OS
U2OS-03_1_M19,U2OS-03,1,M19,26,positive_control,train/U2OS-03/Plate1/M19_s2,U2OS
U2OS-03_1_M22,U2OS-03,1,M22,16,positive_control,train/U2OS-03/Plate1/M22_s1,U2OS
U2OS-03_1_M22,U2OS-03,1,M22,16,positive_control,train/U2OS-03/Plate1/M22_s2,U2OS
U2OS-03_2_B02,U2OS-03,2,B02,30,negative_control,train/U2OS-03/Plate2/B02_s1,U2OS
U2OS-03_2_B02,U2OS-03,2,B02,30,negative_control,train/U2OS-03/Plate2/B02_s2,U2OS
U2OS-03_2_C03,U2OS-03,2,C03,15,positive_control,train/U2OS-03/Plate2/C03_s1,U2OS
U2OS-03_2_C03,U2OS-03,2,C03,15,positive_control,train/U2OS-03/Plate2/C03_s2,U2OS
U2OS-03_2_C07,U2OS-03,2,C07,2,positive_control,train/U2OS-03/Plate2/C07_s1,U2OS
U2OS-03_2_C07,U2OS-03,2,C07,2,positive_control,train/U2OS-03/Plate2/C07_s2,U2OS
U2OS-03_2_C11,U2OS-03,2,C11,14,positive_control,train/U2OS-03/Plate2/C11_s1,U2OS
U2OS-03_2_C11,U2OS-03,2,C11,14,positive_control,train/U2OS-03/Plate2/C11_s2,U2OS
U2OS-03_2_C15,U2OS-03,2,C15,27,positive_control,train/U2OS-03/Plate2/C15_s1,U2OS
U2OS-03_2_C15,U2OS-03,2,C15,27,positive_control,train/U2OS-03/Plate2/C15_s2,U2OS
U2OS-03_2_C19,U2OS-03,2,C19,29,positive_control,train/U2OS-03/Plate2/C19_s1,U2OS
U2OS-03_2_C19,U2OS-03,2,C19,29,positive_control,train/U2OS-03/Plate2/C19_s2,U2OS
U2OS-03_2_C22,U2OS-03,2,C22,16,positive_control,train/U2OS-03/Plate2/C22_s1,U2OS
U2OS-03_2_C22,U2OS-03,2,C22,16,positive_control,train/U2OS-03/Plate2/C22_s2,U2OS
U2OS-03_2_F03,U2OS-03,2,F03,0,positive_control,train/U2OS-03/Plate2/F03_s1,U2OS
U2OS-03_2_F03,U2OS-03,2,F03,0,positive_control,train/U2OS-03/Plate2/F03_s2,U2OS
U2OS-03_2_F07,U2OS-03,2,F07,17,positive_control,train/U2OS-03/Plate2/F07_s1,U2OS
U2OS-03_2_F07,U2OS-03,2,F07,17,positive_control,train/U2OS-03/Plate2/F07_s2,U2OS
U2OS-03_2_F11,U2OS-03,2,F11,21,positive_control,train/U2OS-03/Plate2/F11_s1,U2OS
U2OS-03_2_F11,U2OS-03,2,F11,21,positive_control,train/U2OS-03/Plate2/F11_s2,U2OS
U2OS-03_2_F15,U2OS-03,2,F15,1,positive_control,train/U2OS-03/Plate2/F15_s1,U2OS
U2OS-03_2_F15,U2OS-03,2,F15,1,positive_control,train/U2OS-03/Plate2/F15_s2,U2OS
U2OS-03_2_F19,U2OS-03,2,F19,4,positive_control,train/U2OS-03/Plate2/F19_s1,U2OS
U2OS-03_2_F19,U2OS-03,2,F19,4,positive_control,train/U2OS-03/Plate2/F19_s2,U2OS
U2OS-03_2_F22,U2OS-03,2,F22,28,positive_control,train/U2OS-03/Plate2/F22_s1,U2OS
U2OS-03_2_F22,U2OS-03,2,F22,28,positive_control,train/U2OS-03/Plate2/F22_s2,U2OS
U2OS-03_2_H03,U2OS-03,2,H03,22,positive_control,train/U2OS-03/Plate2/H03_s1,U2OS
U2OS-03_2_H03,U2OS-03,2,H03,22,positive_control,train/U2OS-03/Plate2/H03_s2,U2OS
U2OS-03_2_H07,U2OS-03,2,H07,3,positive_control,train/U2OS-03/Plate2/H07_s1,U2OS
U2OS-03_2_H07,U2OS-03,2,H07,3,positive_control,train/U2OS-03/Plate2/H07_s2,U2OS
U2OS-03_2_H11,U2OS-03,2,H11,12,positive_control,train/U2OS-03/Plate2/H11_s1,U2OS
U2OS-03_2_H11,U2OS-03,2,H11,12,positive_control,train/U2OS-03/Plate2/H11_s2,U2OS
U2OS-03_2_H15,U2OS-03,2,H15,5,positive_control,train/U2OS-03/Plate2/H15_s1,U2OS
U2OS-03_2_H15,U2OS-03,2,H15,5,positive_control,train/U2OS-03/Plate2/H15_s2,U2OS
U2OS-03_2_H19,U2OS-03,2,H19,7,positive_control,train/U2OS-03/Plate2/H19_s1,U2OS
U2OS-03_2_H19,U2OS-03,2,H19,7,positive_control,train/U2OS-03/Plate2/H19_s2,U2OS
U2OS-03_2_H22,U2OS-03,2,H22,25,positive_control,train/U2OS-03/Plate2/H22_s1,U2OS
U2OS-03_2_H22,U2OS-03,2,H22,25,positive_control,train/U2OS-03/Plate2/H22_s2,U2OS
U2OS-03_2_J03,U2OS-03,2,J03,26,positive_control,train/U2OS-03/Plate2/J03_s1,U2OS
U2OS-03_2_J03,U2OS-03,2,J03,26,positive_control,train/U2OS-03/Plate2/J03_s2,U2OS
U2OS-03_2_J07,U2OS-03,2,J07,9,positive_control,train/U2OS-03/Plate2/J07_s1,U2OS
U2OS-03_2_J07,U2OS-03,2,J07,9,positive_control,train/U2OS-03/Plate2/J07_s2,U2OS
U2OS-03_2_J11,U2OS-03,2,J11,8,positive_control,train/U2OS-03/Plate2/J11_s1,U2OS
U2OS-03_2_J11,U2OS-03,2,J11,8,positive_control,train/U2OS-03/Plate2/J11_s2,U2OS
U2OS-03_2_J15,U2OS-03,2,J15,23,positive_control,train/U2OS-03/Plate2/J15_s1,U2OS
U2OS-03_2_J15,U2OS-03,2,J15,23,positive_control,train/U2OS-03/Plate2/J15_s2,U2OS
U2OS-03_2_J19,U2OS-03,2,J19,24,positive_control,train/U2OS-03/Plate2/J19_s1,U2OS
U2OS-03_2_J19,U2OS-03,2,J19,24,positive_control,train/U2OS-03/Plate2/J19_s2,U2OS
U2OS-03_2_J22,U2OS-03,2,J22,10,positive_control,train/U2OS-03/Plate2/J22_s1,U2OS
U2OS-03_2_J22,U2OS-03,2,J22,10,positive_control,train/U2OS-03/Plate2/J22_s2,U2OS
U2OS-03_2_M03,U2OS-03,2,M03,18,positive_control,train/U2OS-03/Plate2/M03_s1,U2OS
U2OS-03_2_M03,U2OS-03,2,M03,18,positive_control,train/U2OS-03/Plate2/M03_s2,U2OS
U2OS-03_2_M07,U2OS-03,2,M07,19,positive_control,train/U2OS-03/Plate2/M07_s1,U2OS
U2OS-03_2_M07,U2OS-03,2,M07,19,positive_control,train/U2OS-03/Plate2/M07_s2,U2OS
U2OS-03_2_M11,U2OS-03,2,M11,11,positive_control,train/U2OS-03/Plate2/M11_s1,U2OS
U2OS-03_2_M11,U2OS-03,2,M11,11,positive_control,train/U2OS-03/Plate2/M11_s2,U2OS
U2OS-03_2_M15,U2OS-03,2,M15,6,positive_control,train/U2OS-03/Plate2/M15_s1,U2OS
U2OS-03_2_M15,U2OS-03,2,M15,6,positive_control,train/U2OS-03/Plate2/M15_s2,U2OS
U2OS-03_2_M19,U2OS-03,2,M19,13,positive_control,train/U2OS-03/Plate2/M19_s1,U2OS
U2OS-03_2_M19,U2OS-03,2,M19,13,positive_control,train/U2OS-03/Plate2/M19_s2,U2OS
U2OS-03_2_M22,U2OS-03,2,M22,20,positive_control,train/U2OS-03/Plate2/M22_s1,U2OS
U2OS-03_2_M22,U2OS-03,2,M22,20,positive_control,train/U2OS-03/Plate2/M22_s2,U2OS
U2OS-03_3_B02,U2OS-03,3,B02,30,negative_control,train/U2OS-03/Plate3/B02_s1,U2OS
U2OS-03_3_B02,U2OS-03,3,B02,30,negative_control,train/U2OS-03/Plate3/B02_s2,U2OS
U2OS-03_3_C03,U2OS-03,3,C03,8,positive_control,train/U2OS-03/Plate3/C03_s1,U2OS
U2OS-03_3_C03,U2OS-03,3,C03,8,positive_control,train/U2OS-03/Plate3/C03_s2,U2OS
U2OS-03_3_C07,U2OS-03,3,C07,28,positive_control,train/U2OS-03/Plate3/C07_s1,U2OS
U2OS-03_3_C07,U2OS-03,3,C07,28,positive_control,train/U2OS-03/Plate3/C07_s2,U2OS
U2OS-03_3_C11,U2OS-03,3,C11,22,positive_control,train/U2OS-03/Plate3/C11_s1,U2OS
U2OS-03_3_C11,U2OS-03,3,C11,22,positive_control,train/U2OS-03/Plate3/C11_s2,U2OS
U2OS-03_3_C15,U2OS-03,3,C15,0,positive_control,train/U2OS-03/Plate3/C15_s1,U2OS
U2OS-03_3_C15,U2OS-03,3,C15,0,positive_control,train/U2OS-03/Plate3/C15_s2,U2OS
U2OS-03_3_C19,U2OS-03,3,C19,16,positive_control,train/U2OS-03/Plate3/C19_s1,U2OS
U2OS-03_3_C19,U2OS-03,3,C19,16,positive_control,train/U2OS-03/Plate3/C19_s2,U2OS
U2OS-03_3_C22,U2OS-03,3,C22,27,positive_control,train/U2OS-03/Plate3/C22_s1,U2OS
U2OS-03_3_C22,U2OS-03,3,C22,27,positive_control,train/U2OS-03/Plate3/C22_s2,U2OS
U2OS-03_3_F03,U2OS-03,3,F03,10,positive_control,train/U2OS-03/Plate3/F03_s1,U2OS
U2OS-03_3_F03,U2OS-03,3,F03,10,positive_control,train/U2OS-03/Plate3/F03_s2,U2OS
U2OS-03_3_F07,U2OS-03,3,F07,11,positive_control,train/U2OS-03/Plate3/F07_s1,U2OS
U2OS-03_3_F07,U2OS-03,3,F07,11,positive_control,train/U2OS-03/Plate3/F07_s2,U2OS
U2OS-03_3_F11,U2OS-03,3,F11,13,positive_control,train/U2OS-03/Plate3/F11_s1,U2OS
U2OS-03_3_F11,U2OS-03,3,F11,13,positive_control,train/U2OS-03/Plate3/F11_s2,U2OS
U2OS-03_3_F15,U2OS-03,3,F15,25,positive_control,train/U2OS-03/Plate3/F15_s1,U2OS
U2OS-03_3_F15,U2OS-03,3,F15,25,positive_control,train/U2OS-03/Plate3/F15_s2,U2OS
U2OS-03_3_F19,U2OS-03,3,F19,23,positive_control,train/U2OS-03/Plate3/F19_s1,U2OS
U2OS-03_3_F19,U2OS-03,3,F19,23,positive_control,train/U2OS-03/Plate3/F19_s2,U2OS
U2OS-03_3_F22,U2OS-03,3,F22,3,positive_control,train/U2OS-03/Plate3/F22_s1,U2OS
U2OS-03_3_F22,U2OS-03,3,F22,3,positive_control,train/U2OS-03/Plate3/F22_s2,U2OS
U2OS-03_3_H03,U2OS-03,3,H03,15,positive_control,train/U2OS-03/Plate3/H03_s1,U2OS
U2OS-03_3_H03,U2OS-03,3,H03,15,positive_control,train/U2OS-03/Plate3/H03_s2,U2OS
U2OS-03_3_H07,U2OS-03,3,H07,5,positive_control,train/U2OS-03/Plate3/H07_s1,U2OS
U2OS-03_3_H07,U2OS-03,3,H07,5,positive_control,train/U2OS-03/Plate3/H07_s2,U2OS
U2OS-03_3_H11,U2OS-03,3,H11,9,positive_control,train/U2OS-03/Plate3/H11_s1,U2OS
U2OS-03_3_H11,U2OS-03,3,H11,9,positive_control,train/U2OS-03/Plate3/H11_s2,U2OS
U2OS-03_3_H15,U2OS-03,3,H15,2,positive_control,train/U2OS-03/Plate3/H15_s1,U2OS
U2OS-03_3_H15,U2OS-03,3,H15,2,positive_control,train/U2OS-03/Plate3/H15_s2,U2OS
U2OS-03_3_H19,U2OS-03,3,H19,7,positive_control,train/U2OS-03/Plate3/H19_s1,U2OS
U2OS-03_3_H19,U2OS-03,3,H19,7,positive_control,train/U2OS-03/Plate3/H19_s2,U2OS
U2OS-03_3_H22,U2OS-03,3,H22,29,positive_control,train/U2OS-03/Plate3/H22_s1,U2OS
U2OS-03_3_H22,U2OS-03,3,H22,29,positive_control,train/U2OS-03/Plate3/H22_s2,U2OS
U2OS-03_3_J03,U2OS-03,3,J03,24,positive_control,train/U2OS-03/Plate3/J03_s1,U2OS
U2OS-03_3_J03,U2OS-03,3,J03,24,positive_control,train/U2OS-03/Plate3/J03_s2,U2OS
U2OS-03_3_J07,U2OS-03,3,J07,12,positive_control,train/U2OS-03/Plate3/J07_s1,U2OS
U2OS-03_3_J07,U2OS-03,3,J07,12,positive_control,train/U2OS-03/Plate3/J07_s2,U2OS
U2OS-03_3_J11,U2OS-03,3,J11,21,positive_control,train/U2OS-03/Plate3/J11_s1,U2OS
U2OS-03_3_J11,U2OS-03,3,J11,21,positive_control,train/U2OS-03/Plate3/J11_s2,U2OS
U2OS-03_3_J15,U2OS-03,3,J15,26,positive_control,train/U2OS-03/Plate3/J15_s1,U2OS
U2OS-03_3_J15,U2OS-03,3,J15,26,positive_control,train/U2OS-03/Plate3/J15_s2,U2OS
U2OS-03_3_J19,U2OS-03,3,J19,20,positive_control,train/U2OS-03/Plate3/J19_s1,U2OS
U2OS-03_3_J19,U2OS-03,3,J19,20,positive_control,train/U2OS-03/Plate3/J19_s2,U2OS
U2OS-03_3_J22,U2OS-03,3,J22,6,positive_control,train/U2OS-03/Plate3/J22_s1,U2OS
U2OS-03_3_J22,U2OS-03,3,J22,6,positive_control,train/U2OS-03/Plate3/J22_s2,U2OS
U2OS-03_3_M03,U2OS-03,3,M03,19,positive_control,train/U2OS-03/Plate3/M03_s1,U2OS
U2OS-03_3_M03,U2OS-03,3,M03,19,positive_control,train/U2OS-03/Plate3/M03_s2,U2OS
U2OS-03_3_M07,U2OS-03,3,M07,18,positive_control,train/U2OS-03/Plate3/M07_s1,U2OS
U2OS-03_3_M07,U2OS-03,3,M07,18,positive_control,train/U2OS-03/Plate3/M07_s2,U2OS
U2OS-03_3_M11,U2OS-03,3,M11,17,positive_control,train/U2OS-03/Plate3/M11_s1,U2OS
U2OS-03_3_M11,U2OS-03,3,M11,17,positive_control,train/U2OS-03/Plate3/M11_s2,U2OS
U2OS-03_3_M15,U2OS-03,3,M15,1,positive_control,train/U2OS-03/Plate3/M15_s1,U2OS
U2OS-03_3_M15,U2OS-03,3,M15,1,positive_control,train/U2OS-03/Plate3/M15_s2,U2OS
U2OS-03_3_M19,U2OS-03,3,M19,14,positive_control,train/U2OS-03/Plate3/M19_s1,U2OS
U2OS-03_3_M19,U2OS-03,3,M19,14,positive_control,train/U2OS-03/Plate3/M19_s2,U2OS
U2OS-03_3_M22,U2OS-03,3,M22,4,positive_control,train/U2OS-03/Plate3/M22_s1,U2OS
U2OS-03_3_M22,U2OS-03,3,M22,4,positive_control,train/U2OS-03/Plate3/M22_s2,U2OS
U2OS-03_4_B02,U2OS-03,4,B02,30,negative_control,train/U2OS-03/Plate4/B02_s1,U2OS
U2OS-03_4_B02,U2OS-03,4,B02,30,negative_control,train/U2OS-03/Plate4/B02_s2,U2OS
U2OS-03_4_C03,U2OS-03,4,C03,6,positive_control,train/U2OS-03/Plate4/C03_s1,U2OS
U2OS-03_4_C03,U2OS-03,4,C03,6,positive_control,train/U2OS-03/Plate4/C03_s2,U2OS
U2OS-03_4_C07,U2OS-03,4,C07,20,positive_control,train/U2OS-03/Plate4/C07_s1,U2OS
U2OS-03_4_C07,U2OS-03,4,C07,20,positive_control,train/U2OS-03/Plate4/C07_s2,U2OS
U2OS-03_4_C11,U2OS-03,4,C11,5,positive_control,train/U2OS-03/Plate4/C11_s1,U2OS
U2OS-03_4_C11,U2OS-03,4,C11,5,positive_control,train/U2OS-03/Plate4/C11_s2,U2OS
U2OS-03_4_C15,U2OS-03,4,C15,15,positive_control,train/U2OS-03/Plate4/C15_s1,U2OS
U2OS-03_4_C15,U2OS-03,4,C15,15,positive_control,train/U2OS-03/Plate4/C15_s2,U2OS
U2OS-03_4_C19,U2OS-03,4,C19,28,positive_control,train/U2OS-03/Plate4/C19_s1,U2OS
U2OS-03_4_C19,U2OS-03,4,C19,28,positive_control,train/U2OS-03/Plate4/C19_s2,U2OS
U2OS-03_4_C22,U2OS-03,4,C22,21,positive_control,train/U2OS-03/Plate4/C22_s1,U2OS
U2OS-03_4_C22,U2OS-03,4,C22,21,positive_control,train/U2OS-03/Plate4/C22_s2,U2OS
U2OS-03_4_F03,U2OS-03,4,F03,17,positive_control,train/U2OS-03/Plate4/F03_s1,U2OS
U2OS-03_4_F03,U2OS-03,4,F03,17,positive_control,train/U2OS-03/Plate4/F03_s2,U2OS
U2OS-03_4_F07,U2OS-03,4,F07,25,positive_control,train/U2OS-03/Plate4/F07_s1,U2OS
U2OS-03_4_F07,U2OS-03,4,F07,25,positive_control,train/U2OS-03/Plate4/F07_s2,U2OS
U2OS-03_4_F11,U2OS-03,4,F11,19,positive_control,train/U2OS-03/Plate4/F11_s1,U2OS
U2OS-03_4_F11,U2OS-03,4,F11,19,positive_control,train/U2OS-03/Plate4/F11_s2,U2OS
U2OS-03_4_F15,U2OS-03,4,F15,11,positive_control,train/U2OS-03/Plate4/F15_s1,U2OS
U2OS-03_4_F15,U2OS-03,4,F15,11,positive_control,train/U2OS-03/Plate4/F15_s2,U2OS
U2OS-03_4_F19,U2OS-03,4,F19,12,positive_control,train/U2OS-03/Plate4/F19_s1,U2OS
U2OS-03_4_F19,U2OS-03,4,F19,12,positive_control,train/U2OS-03/Plate4/F19_s2,U2OS
U2OS-03_4_F22,U2OS-03,4,F22,29,positive_control,train/U2OS-03/Plate4/F22_s1,U2OS
U2OS-03_4_F22,U2OS-03,4,F22,29,positive_control,train/U2OS-03/Plate4/F22_s2,U2OS
U2OS-03_4_H03,U2OS-03,4,H03,7,positive_control,train/U2OS-03/Plate4/H03_s1,U2OS
U2OS-03_4_H03,U2OS-03,4,H03,7,positive_control,train/U2OS-03/Plate4/H03_s2,U2OS
U2OS-03_4_H07,U2OS-03,4,H07,24,positive_control,train/U2OS-03/Plate4/H07_s1,U2OS
U2OS-03_4_H07,U2OS-03,4,H07,24,positive_control,train/U2OS-03/Plate4/H07_s2,U2OS
U2OS-03_4_H11,U2OS-03,4,H11,0,positive_control,train/U2OS-03/Plate4/H11_s1,U2OS
U2OS-03_4_H11,U2OS-03,4,H11,0,positive_control,train/U2OS-03/Plate4/H11_s2,U2OS
U2OS-03_4_H15,U2OS-03,4,H15,9,positive_control,train/U2OS-03/Plate4/H15_s1,U2OS
U2OS-03_4_H15,U2OS-03,4,H15,9,positive_control,train/U2OS-03/Plate4/H15_s2,U2OS
U2OS-03_4_H19,U2OS-03,4,H19,26,positive_control,train/U2OS-03/Plate4/H19_s1,U2OS
U2OS-03_4_H19,U2OS-03,4,H19,26,positive_control,train/U2OS-03/Plate4/H19_s2,U2OS
U2OS-03_4_H22,U2OS-03,4,H22,27,positive_control,train/U2OS-03/Plate4/H22_s1,U2OS
U2OS-03_4_H22,U2OS-03,4,H22,27,positive_control,train/U2OS-03/Plate4/H22_s2,U2OS
U2OS-03_4_J03,U2OS-03,4,J03,2,positive_control,train/U2OS-03/Plate4/J03_s1,U2OS
U2OS-03_4_J03,U2OS-03,4,J03,2,positive_control,train/U2OS-03/Plate4/J03_s2,U2OS
U2OS-03_4_J07,U2OS-03,4,J07,10,positive_control,train/U2OS-03/Plate4/J07_s1,U2OS
U2OS-03_4_J07,U2OS-03,4,J07,10,positive_control,train/U2OS-03/Plate4/J07_s2,U2OS
U2OS-03_4_J11,U2OS-03,4,J11,16,positive_control,train/U2OS-03/Plate4/J11_s1,U2OS
U2OS-03_4_J11,U2OS-03,4,J11,16,positive_control,train/U2OS-03/Plate4/J11_s2,U2OS
U2OS-03_4_J15,U2OS-03,4,J15,8,positive_control,train/U2OS-03/Plate4/J15_s1,U2OS
U2OS-03_4_J15,U2OS-03,4,J15,8,positive_control,train/U2OS-03/Plate4/J15_s2,U2OS
U2OS-03_4_J19,U2OS-03,4,J19,13,positive_control,train/U2OS-03/Plate4/J19_s1,U2OS
U2OS-03_4_J19,U2OS-03,4,J19,13,positive_control,train/U2OS-03/Plate4/J19_s2,U2OS
U2OS-03_4_J22,U2OS-03,4,J22,14,positive_control,train/U2OS-03/Plate4/J22_s1,U2OS
U2OS-03_4_J22,U2OS-03,4,J22,14,positive_control,train/U2OS-03/Plate4/J22_s2,U2OS
U2OS-03_4_M03,U2OS-03,4,M03,1,positive_control,train/U2OS-03/Plate4/M03_s1,U2OS
U2OS-03_4_M03,U2OS-03,4,M03,1,positive_control,train/U2OS-03/Plate4/M03_s2,U2OS
U2OS-03_4_M07,U2OS-03,4,M07,3,positive_control,train/U2OS-03/Plate4/M07_s1,U2OS
U2OS-03_4_M07,U2OS-03,4,M07,3,positive_control,train/U2OS-03/Plate4/M07_s2,U2OS
U2OS-03_4_M11,U2OS-03,4,M11,23,positive_control,train/U2OS-03/Plate4/M11_s1,U2OS
U2OS-03_4_M11,U2OS-03,4,M11,23,positive_control,train/U2OS-03/Plate4/M11_s2,U2OS
U2OS-03_4_M15,U2OS-03,4,M15,4,positive_control,train/U2OS-03/Plate4/M15_s1,U2OS
U2OS-03_4_M15,U2OS-03,4,M15,4,positive_control,train/U2OS-03/Plate4/M15_s2,U2OS
U2OS-03_4_M19,U2OS-03,4,M19,22,positive_control,train/U2OS-03/Plate4/M19_s1,U2OS
U2OS-03_4_M19,U2OS-03,4,M19,22,positive_control,train/U2OS-03/Plate4/M19_s2,U2OS
U2OS-03_4_M22,U2OS-03,4,M22,18,positive_control,train/U2OS-03/Plate4/M22_s1,U2OS
U2OS-03_4_M22,U2OS-03,4,M22,18,positive_control,train/U2OS-03/Plate4/M22_s2,U2OS
HEPG2-08_1_B02,HEPG2-08,1,B02,30,negative_control,test/HEPG2-08/Plate1/B02_s1,HEPG2
HEPG2-08_1_B02,HEPG2-08,1,B02,30,negative_control,test/HEPG2-08/Plate1/B02_s2,HEPG2
HEPG2-08_1_C03,HEPG2-08,1,C03,29,positive_control,test/HEPG2-08/Plate1/C03_s1,HEPG2
HEPG2-08_1_C03,HEPG2-08,1,C03,29,positive_control,test/HEPG2-08/Plate1/C03_s2,HEPG2
HEPG2-08_1_C07,HEPG2-08,1,C07,12,positive_control,test/HEPG2-08/Plate1/C07_s1,HEPG2
HEPG2-08_1_C07,HEPG2-08,1,C07,12,positive_control,test/HEPG2-08/Plate1/C07_s2,HEPG2
HEPG2-08_1_C11,HEPG2-08,1,C11,0,positive_control,test/HEPG2-08/Plate1/C11_s1,HEPG2
HEPG2-08_1_C11,HEPG2-08,1,C11,0,positive_control,test/HEPG2-08/Plate1/C11_s2,HEPG2
HEPG2-08_1_C15,HEPG2-08,1,C15,5,positive_control,test/HEPG2-08/Plate1/C15_s1,HEPG2
HEPG2-08_1_C15,HEPG2-08,1,C15,5,positive_control,test/HEPG2-08/Plate1/C15_s2,HEPG2
HEPG2-08_1_C19,HEPG2-08,1,C19,16,positive_control,test/HEPG2-08/Plate1/C19_s1,HEPG2
HEPG2-08_1_C19,HEPG2-08,1,C19,16,positive_control,test/HEPG2-08/Plate1/C19_s2,HEPG2
HEPG2-08_1_C22,HEPG2-08,1,C22,25,positive_control,test/HEPG2-08/Plate1/C22_s1,HEPG2
HEPG2-08_1_C22,HEPG2-08,1,C22,25,positive_control,test/HEPG2-08/Plate1/C22_s2,HEPG2
HEPG2-08_1_F03,HEPG2-08,1,F03,1,positive_control,test/HEPG2-08/Plate1/F03_s1,HEPG2
HEPG2-08_1_F03,HEPG2-08,1,F03,1,positive_control,test/HEPG2-08/Plate1/F03_s2,HEPG2
HEPG2-08_1_F07,HEPG2-08,1,F07,8,positive_control,test/HEPG2-08/Plate1/F07_s1,HEPG2
HEPG2-08_1_F07,HEPG2-08,1,F07,8,positive_control,test/HEPG2-08/Plate1/F07_s2,HEPG2
HEPG2-08_1_F11,HEPG2-08,1,F11,27,positive_control,test/HEPG2-08/Plate1/F11_s1,HEPG2
HEPG2-08_1_F11,HEPG2-08,1,F11,27,positive_control,test/HEPG2-08/Plate1/F11_s2,HEPG2
HEPG2-08_1_F15,HEPG2-08,1,F15,20,positive_control,test/HEPG2-08/Plate1/F15_s1,HEPG2
HEPG2-08_1_F15,HEPG2-08,1,F15,20,positive_control,test/HEPG2-08/Plate1/F15_s2,HEPG2
HEPG2-08_1_F19,HEPG2-08,1,F19,9,positive_control,test/HEPG2-08/Plate1/F19_s1,HEPG2
